id,qty,date
442,2.0,2022-11-05
442,0.0,2022-11-06
442,5.0,2022-11-07
442,3.0,2022-11-08
442,1.0,2022-11-09
442,11.0,2022-11-10
442,4.0,2022-11-11
443,0.0,2022-11-01
443,2.0,2022-11-02
443,4.0,2022-11-03
443,1.0,2022-11-04
443,8.0,2022-11-05
443,3.0,2022-11-06
443,5.0,2022-11-07
443,1.0,2022-11-08
443,2.0,2022-11-09
443,7.0,2022-11-10
443,5.0,2022-11-11
444,35.0,2022-11-01
444,50.0,2022-11-02
444,45.0,2022-11-03
444,35.0,2022-11-04
444,24.0,2022-11-05
444,24.0,2022-11-06
444,32.0,2022-11-07
444,40.0,2022-11-08
444,21.0,2022-11-09
444,80.0,2022-11-10
444,46.0,2022-11-11
445,1.0,2022-11-01
445,3.0,2022-11-02
445,0.0,2022-11-03
445,5.0,2022-11-04
445,3.0,2022-11-05
445,6.0,2022-11-06
445,0.0,2022-11-07
445,0.0,2022-11-08
445,0.0,2022-11-09
445,5.0,2022-11-10
445,1.0,2022-11-11
446,5.0,2022-11-01
446,14.0,2022-11-02
446,14.0,2022-11-03
446,14.0,2022-11-04
446,3.0,2022-11-05
446,16.0,2022-11-06
446,10.0,2022-11-07
446,14.0,2022-11-08
446,14.0,2022-11-09
446,11.0,2022-11-10
446,11.0,2022-11-11
447,1.0,2022-11-01
447,4.0,2022-11-02
447,2.0,2022-11-03
447,0.0,2022-11-04
447,2.0,2022-11-05
447,4.0,2022-11-06
447,1.0,2022-11-07
447,2.0,2022-11-08
447,0.0,2022-11-09
447,0.0,2022-11-10
447,2.0,2022-11-11
448,1.0,2022-11-05
448,0.0,2022-11-06
448,1.0,2022-11-07
448,0.0,2022-11-08
448,1.0,2022-11-09
448,0.0,2022-11-10
448,4.0,2022-11-11
449,0.0,2022-11-07
449,0.0,2022-11-08
449,4.0,2022-11-09
449,11.0,2022-11-10
449,11.0,2022-11-11
450,5.0,2022-11-01
450,0.0,2022-11-02
450,0.0,2022-11-03
450,2.0,2022-11-04
450,9.0,2022-11-05
450,2.0,2022-11-06
450,2.0,2022-11-07
450,1.0,2022-11-08
450,11.0,2022-11-09
450,25.0,2022-11-10
450,0.0,2022-11-11
451,6.0,2022-11-01
451,8.0,2022-11-02
451,12.0,2022-11-03
451,15.0,2022-11-04
451,10.0,2022-11-05
451,1.0,2022-11-06
451,3.0,2022-11-07
451,9.0,2022-11-08
451,6.0,2022-11-09
451,25.0,2022-11-10
451,22.0,2022-11-11
452,0.0,2022-11-01
452,5.0,2022-11-02
452,0.0,2022-11-03
452,0.0,2022-11-04
452,4.0,2022-11-05
452,3.0,2022-11-06
452,11.0,2022-11-07
452,3.0,2022-11-08
452,0.0,2022-11-09
452,12.0,2022-11-10
452,15.0,2022-11-11
453,10.0,2022-11-01
453,24.0,2022-11-02
453,25.0,2022-11-03
453,33.0,2022-11-04
453,16.0,2022-11-05
453,29.0,2022-11-06
453,35.0,2022-11-07
453,96.0,2022-11-08
453,81.0,2022-11-09
453,288.0,2022-11-10
453,188.0,2022-11-11
454,1.0,2022-11-01
454,5.0,2022-11-02
454,7.0,2022-11-03
454,7.0,2022-11-04
454,3.0,2022-11-05
454,9.0,2022-11-06
454,19.0,2022-11-07
454,13.0,2022-11-08
454,7.0,2022-11-09
454,21.0,2022-11-10
454,23.0,2022-11-11
455,4.0,2022-11-01
455,8.0,2022-11-02
455,2.0,2022-11-03
455,8.0,2022-11-04
455,4.0,2022-11-05
455,2.0,2022-11-06
455,6.0,2022-11-07
455,1.0,2022-11-08
455,1.0,2022-11-09
455,14.0,2022-11-10
455,6.0,2022-11-11
456,63.0,2022-11-01
456,25.0,2022-11-02
456,27.0,2022-11-03
456,48.0,2022-11-04
456,44.0,2022-11-05
456,22.0,2022-11-06
456,27.0,2022-11-07
456,23.0,2022-11-08
456,5.0,2022-11-09
456,51.0,2022-11-10
456,108.0,2022-11-11
457,1.0,2022-11-01
457,0.0,2022-11-02
457,0.0,2022-11-03
457,7.0,2022-11-04
457,9.0,2022-11-05
457,1.0,2022-11-06
457,2.0,2022-11-07
457,1.0,2022-11-08
457,2.0,2022-11-09
457,10.0,2022-11-10
457,12.0,2022-11-11
458,10.0,2022-11-01
458,0.0,2022-11-02
458,6.0,2022-11-03
458,28.0,2022-11-04
458,15.0,2022-11-05
458,14.0,2022-11-06
458,13.0,2022-11-07
458,12.0,2022-11-08
458,4.0,2022-11-09
458,6.0,2022-11-10
458,9.0,2022-11-11
459,53.0,2022-11-01
459,59.0,2022-11-02
459,47.0,2022-11-03
459,50.0,2022-11-04
459,37.0,2022-11-05
459,61.0,2022-11-06
459,26.0,2022-11-07
459,32.0,2022-11-08
459,30.0,2022-11-09
459,78.0,2022-11-10
459,69.0,2022-11-11
460,0.0,2022-11-01
460,5.0,2022-11-02
460,3.0,2022-11-03
460,1.0,2022-11-04
460,6.0,2022-11-05
460,1.0,2022-11-06
460,0.0,2022-11-07
460,0.0,2022-11-08
460,0.0,2022-11-09
460,9.0,2022-11-10
460,8.0,2022-11-11
461,0.0,2022-11-04
461,2.0,2022-11-05
461,1.0,2022-11-06
461,0.0,2022-11-07
461,0.0,2022-11-08
461,0.0,2022-11-09
461,0.0,2022-11-10
461,0.0,2022-11-11
462,0.0,2022-11-01
462,3.0,2022-11-02
462,0.0,2022-11-03
462,0.0,2022-11-04
462,1.0,2022-11-05
462,0.0,2022-11-06
462,2.0,2022-11-07
462,3.0,2022-11-08
462,1.0,2022-11-09
462,2.0,2022-11-10
462,2.0,2022-11-11
463,2.0,2022-11-01
463,6.0,2022-11-02
463,5.0,2022-11-03
463,13.0,2022-11-04
463,1.0,2022-11-05
463,7.0,2022-11-06
463,14.0,2022-11-07
463,10.0,2022-11-08
463,5.0,2022-11-09
463,1.0,2022-11-10
463,4.0,2022-11-11
464,2.0,2022-11-01
464,1.0,2022-11-02
464,0.0,2022-11-03
464,0.0,2022-11-04
464,3.0,2022-11-05
464,2.0,2022-11-06
464,3.0,2022-11-07
464,2.0,2022-11-08
464,0.0,2022-11-09
464,1.0,2022-11-10
464,5.0,2022-11-11
465,6.0,2022-11-01
465,4.0,2022-11-02
465,25.0,2022-11-03
465,11.0,2022-11-04
465,16.0,2022-11-05
465,9.0,2022-11-06
465,8.0,2022-11-07
465,1.0,2022-11-08
465,5.0,2022-11-09
465,44.0,2022-11-10
465,34.0,2022-11-11
466,5.0,2022-11-01
466,13.0,2022-11-02
466,17.0,2022-11-03
466,4.0,2022-11-04
466,6.0,2022-11-05
466,18.0,2022-11-06
466,22.0,2022-11-07
466,71.0,2022-11-08
466,22.0,2022-11-09
466,96.0,2022-11-10
466,77.0,2022-11-11
467,14.0,2022-11-01
467,28.0,2022-11-02
467,32.0,2022-11-03
467,4.0,2022-11-04
467,7.0,2022-11-05
467,6.0,2022-11-06
467,13.0,2022-11-07
467,10.0,2022-11-08
467,6.0,2022-11-09
467,27.0,2022-11-10
467,14.0,2022-11-11
468,1.0,2022-11-01
468,14.0,2022-11-02
468,20.0,2022-11-03
468,5.0,2022-11-04
468,5.0,2022-11-05
468,4.0,2022-11-06
468,22.0,2022-11-07
468,11.0,2022-11-08
468,1.0,2022-11-09
468,4.0,2022-11-10
468,0.0,2022-11-11
469,3.0,2022-11-01
469,8.0,2022-11-02
469,11.0,2022-11-03
469,4.0,2022-11-04
469,2.0,2022-11-05
469,0.0,2022-11-06
469,5.0,2022-11-07
469,2.0,2022-11-08
469,3.0,2022-11-09
469,3.0,2022-11-10
469,6.0,2022-11-11
470,5.0,2022-11-01
470,0.0,2022-11-02
470,0.0,2022-11-03
470,10.0,2022-11-04
470,5.0,2022-11-05
470,0.0,2022-11-06
470,0.0,2022-11-07
470,0.0,2022-11-08
470,0.0,2022-11-09
470,5.0,2022-11-10
470,7.0,2022-11-11
471,1.0,2022-11-01
471,6.0,2022-11-02
471,7.0,2022-11-03
471,8.0,2022-11-04
471,1.0,2022-11-05
471,1.0,2022-11-06
471,2.0,2022-11-07
471,2.0,2022-11-08
471,0.0,2022-11-09
471,2.0,2022-11-10
471,11.0,2022-11-11
472,2.0,2022-11-01
472,0.0,2022-11-02
472,0.0,2022-11-03
472,6.0,2022-11-04
472,3.0,2022-11-05
472,0.0,2022-11-06
472,0.0,2022-11-07
472,0.0,2022-11-08
472,0.0,2022-11-09
472,2.0,2022-11-10
472,4.0,2022-11-11
473,20.0,2022-11-01
473,82.0,2022-11-02
473,33.0,2022-11-03
473,8.0,2022-11-04
473,3.0,2022-11-05
473,30.0,2022-11-06
473,15.0,2022-11-07
473,17.0,2022-11-08
473,9.0,2022-11-09
473,68.0,2022-11-10
473,70.0,2022-11-11
474,0.0,2022-11-01
474,8.0,2022-11-02
474,3.0,2022-11-03
474,0.0,2022-11-04
474,1.0,2022-11-05
474,5.0,2022-11-06
474,9.0,2022-11-07
474,3.0,2022-11-08
474,0.0,2022-11-09
474,0.0,2022-11-10
474,1.0,2022-11-11
475,15.0,2022-11-01
475,44.0,2022-11-02
475,20.0,2022-11-03
475,25.0,2022-11-04
475,5.0,2022-11-05
475,18.0,2022-11-06
475,10.0,2022-11-07
475,17.0,2022-11-08
475,3.0,2022-11-09
475,28.0,2022-11-10
475,18.0,2022-11-11
476,2.0,2022-11-03
476,0.0,2022-11-04
476,0.0,2022-11-05
476,0.0,2022-11-06
476,0.0,2022-11-07
476,2.0,2022-11-08
476,0.0,2022-11-09
476,0.0,2022-11-10
476,0.0,2022-11-11
477,5.0,2022-11-01
477,6.0,2022-11-02
477,14.0,2022-11-03
477,4.0,2022-11-04
477,7.0,2022-11-05
477,4.0,2022-11-06
477,4.0,2022-11-07
477,8.0,2022-11-08
477,8.0,2022-11-09
477,23.0,2022-11-10
477,22.0,2022-11-11
478,10.0,2022-11-01
478,3.0,2022-11-02
478,18.0,2022-11-03
478,31.0,2022-11-04
478,9.0,2022-11-05
478,7.0,2022-11-06
478,18.0,2022-11-07
478,20.0,2022-11-08
478,2.0,2022-11-09
478,15.0,2022-11-10
478,1.0,2022-11-11
479,0.0,2022-11-01
479,0.0,2022-11-02
479,0.0,2022-11-03
479,0.0,2022-11-04
479,0.0,2022-11-05
479,0.0,2022-11-06
479,5.0,2022-11-07
479,0.0,2022-11-08
479,0.0,2022-11-09
479,8.0,2022-11-10
479,8.0,2022-11-11
480,6.0,2022-11-01
480,43.0,2022-11-02
480,10.0,2022-11-03
480,3.0,2022-11-04
480,7.0,2022-11-05
480,3.0,2022-11-06
480,8.0,2022-11-07
480,0.0,2022-11-08
480,2.0,2022-11-09
480,26.0,2022-11-10
480,4.0,2022-11-11
481,0.0,2022-11-01
481,0.0,2022-11-02
481,9.0,2022-11-03
481,2.0,2022-11-04
481,2.0,2022-11-05
481,6.0,2022-11-06
481,15.0,2022-11-07
481,6.0,2022-11-08
481,6.0,2022-11-09
481,10.0,2022-11-10
481,21.0,2022-11-11
482,0.0,2022-11-01
482,5.0,2022-11-02
482,0.0,2022-11-03
482,3.0,2022-11-04
482,2.0,2022-11-05
482,1.0,2022-11-06
482,1.0,2022-11-07
482,0.0,2022-11-08
482,2.0,2022-11-09
482,3.0,2022-11-10
482,0.0,2022-11-11
483,0.0,2022-11-01
483,1.0,2022-11-02
483,4.0,2022-11-03
483,9.0,2022-11-04
483,5.0,2022-11-05
483,10.0,2022-11-06
483,6.0,2022-11-07
483,7.0,2022-11-08
483,4.0,2022-11-09
483,8.0,2022-11-10
483,3.0,2022-11-11
484,5.0,2022-11-01
484,16.0,2022-11-02
484,2.0,2022-11-03
484,6.0,2022-11-04
484,11.0,2022-11-05
484,9.0,2022-11-06
484,8.0,2022-11-07
484,10.0,2022-11-08
484,8.0,2022-11-09
484,10.0,2022-11-10
484,2.0,2022-11-11
485,7.0,2022-11-01
485,15.0,2022-11-02
485,29.0,2022-11-03
485,16.0,2022-11-04
485,36.0,2022-11-05
485,31.0,2022-11-06
485,48.0,2022-11-07
485,24.0,2022-11-08
485,18.0,2022-11-09
485,19.0,2022-11-10
485,27.0,2022-11-11
486,0.0,2022-11-01
486,2.0,2022-11-02
486,0.0,2022-11-03
486,0.0,2022-11-04
486,0.0,2022-11-05
486,0.0,2022-11-06
486,0.0,2022-11-07
486,13.0,2022-11-08
486,0.0,2022-11-09
486,8.0,2022-11-10
486,5.0,2022-11-11
487,1.0,2022-11-01
487,1.0,2022-11-02
487,9.0,2022-11-03
487,8.0,2022-11-04
487,9.0,2022-11-05
487,2.0,2022-11-06
487,8.0,2022-11-07
487,0.0,2022-11-08
487,1.0,2022-11-09
487,11.0,2022-11-10
487,4.0,2022-11-11
488,0.0,2022-11-01
488,0.0,2022-11-02
488,7.0,2022-11-03
488,4.0,2022-11-04
488,0.0,2022-11-05
488,3.0,2022-11-06
488,8.0,2022-11-07
488,4.0,2022-11-08
488,3.0,2022-11-09
488,8.0,2022-11-10
488,5.0,2022-11-11
489,0.0,2022-11-01
489,2.0,2022-11-02
489,12.0,2022-11-03
489,0.0,2022-11-04
489,13.0,2022-11-05
489,4.0,2022-11-06
489,1.0,2022-11-07
489,3.0,2022-11-08
489,0.0,2022-11-09
489,2.0,2022-11-10
489,19.0,2022-11-11
490,0.0,2022-11-01
490,6.0,2022-11-02
490,6.0,2022-11-03
490,8.0,2022-11-04
490,4.0,2022-11-05
490,3.0,2022-11-06
490,0.0,2022-11-07
490,1.0,2022-11-08
490,2.0,2022-11-09
490,5.0,2022-11-10
490,16.0,2022-11-11
491,2.0,2022-11-01
491,1.0,2022-11-02
491,1.0,2022-11-03
491,2.0,2022-11-04
491,0.0,2022-11-05
491,0.0,2022-11-06
491,2.0,2022-11-07
491,0.0,2022-11-08
491,0.0,2022-11-09
491,0.0,2022-11-10
491,0.0,2022-11-11
492,0.0,2022-11-01
492,0.0,2022-11-02
492,17.0,2022-11-03
492,16.0,2022-11-04
492,7.0,2022-11-05
492,15.0,2022-11-06
492,23.0,2022-11-07
492,12.0,2022-11-08
492,2.0,2022-11-09
492,11.0,2022-11-10
492,0.0,2022-11-11
493,1.0,2022-11-04
493,0.0,2022-11-05
493,0.0,2022-11-06
493,0.0,2022-11-07
493,0.0,2022-11-08
493,0.0,2022-11-09
493,0.0,2022-11-10
493,1.0,2022-11-11
494,0.0,2022-11-01
494,0.0,2022-11-02
494,14.0,2022-11-03
494,10.0,2022-11-04
494,0.0,2022-11-05
494,2.0,2022-11-06
494,4.0,2022-11-07
494,1.0,2022-11-08
494,4.0,2022-11-09
494,5.0,2022-11-10
494,3.0,2022-11-11
495,0.0,2022-11-01
495,3.0,2022-11-02
495,0.0,2022-11-03
495,2.0,2022-11-04
495,0.0,2022-11-05
495,0.0,2022-11-06
495,2.0,2022-11-07
495,4.0,2022-11-08
495,0.0,2022-11-09
495,6.0,2022-11-10
495,7.0,2022-11-11
496,0.0,2022-11-01
496,0.0,2022-11-02
496,2.0,2022-11-03
496,0.0,2022-11-04
496,0.0,2022-11-05
496,0.0,2022-11-06
496,1.0,2022-11-07
496,0.0,2022-11-08
496,0.0,2022-11-09
496,0.0,2022-11-10
496,0.0,2022-11-11
497,46.0,2022-11-01
497,25.0,2022-11-02
497,31.0,2022-11-03
497,47.0,2022-11-04
497,20.0,2022-11-05
497,51.0,2022-11-06
497,35.0,2022-11-07
497,22.0,2022-11-08
497,17.0,2022-11-09
497,17.0,2022-11-10
497,113.0,2022-11-11
498,86.0,2022-11-01
498,29.0,2022-11-02
498,2.0,2022-11-03
498,12.0,2022-11-04
498,21.0,2022-11-05
498,46.0,2022-11-06
498,10.0,2022-11-07
498,9.0,2022-11-08
498,12.0,2022-11-09
498,10.0,2022-11-10
498,113.0,2022-11-11
499,19.0,2022-11-01
499,10.0,2022-11-02
499,4.0,2022-11-03
499,7.0,2022-11-04
499,14.0,2022-11-05
499,0.0,2022-11-06
499,4.0,2022-11-07
499,3.0,2022-11-08
499,1.0,2022-11-09
499,18.0,2022-11-10
499,7.0,2022-11-11
500,9.0,2022-11-01
500,5.0,2022-11-02
500,0.0,2022-11-03
500,1.0,2022-11-04
500,1.0,2022-11-05
500,4.0,2022-11-06
500,2.0,2022-11-07
500,1.0,2022-11-08
500,1.0,2022-11-09
500,4.0,2022-11-10
500,14.0,2022-11-11
501,70.0,2022-11-01
501,51.0,2022-11-02
501,39.0,2022-11-03
501,38.0,2022-11-04
501,12.0,2022-11-05
501,42.0,2022-11-06
501,46.0,2022-11-07
501,34.0,2022-11-08
501,38.0,2022-11-09
501,50.0,2022-11-10
501,77.0,2022-11-11
502,30.0,2022-11-01
502,27.0,2022-11-02
502,13.0,2022-11-03
502,15.0,2022-11-04
502,22.0,2022-11-05
502,6.0,2022-11-06
502,6.0,2022-11-07
502,5.0,2022-11-08
502,0.0,2022-11-09
502,0.0,2022-11-10
502,20.0,2022-11-11
503,47.0,2022-11-01
503,32.0,2022-11-02
503,61.0,2022-11-03
503,32.0,2022-11-04
503,46.0,2022-11-05
503,11.0,2022-11-06
503,27.0,2022-11-07
503,26.0,2022-11-08
503,20.0,2022-11-09
503,23.0,2022-11-10
503,217.0,2022-11-11
504,21.0,2022-11-01
504,21.0,2022-11-02
504,2.0,2022-11-03
504,15.0,2022-11-04
504,3.0,2022-11-05
504,9.0,2022-11-06
504,1.0,2022-11-07
504,25.0,2022-11-08
504,22.0,2022-11-09
504,5.0,2022-11-10
504,21.0,2022-11-11
505,77.0,2022-11-01
505,33.0,2022-11-02
505,35.0,2022-11-03
505,26.0,2022-11-04
505,38.0,2022-11-05
505,22.0,2022-11-06
505,30.0,2022-11-07
505,43.0,2022-11-08
505,21.0,2022-11-09
505,19.0,2022-11-10
505,253.0,2022-11-11
506,0.0,2022-11-05
506,0.0,2022-11-06
506,0.0,2022-11-07
506,1.0,2022-11-08
506,6.0,2022-11-09
506,12.0,2022-11-10
506,22.0,2022-11-11
507,76.0,2022-11-01
507,103.0,2022-11-02
507,101.0,2022-11-03
507,57.0,2022-11-04
507,85.0,2022-11-05
507,83.0,2022-11-06
507,72.0,2022-11-07
507,61.0,2022-11-08
507,90.0,2022-11-09
507,81.0,2022-11-10
507,44.0,2022-11-11
508,0.0,2022-11-01
508,0.0,2022-11-02
508,0.0,2022-11-03
508,0.0,2022-11-04
508,0.0,2022-11-05
508,0.0,2022-11-06
508,0.0,2022-11-07
508,0.0,2022-11-08
508,0.0,2022-11-09
508,0.0,2022-11-10
508,0.0,2022-11-11
509,20.0,2022-11-01
509,17.0,2022-11-02
509,19.0,2022-11-03
509,20.0,2022-11-04
509,10.0,2022-11-05
509,14.0,2022-11-06
509,10.0,2022-11-07
509,12.0,2022-11-08
509,28.0,2022-11-09
509,16.0,2022-11-10
509,10.0,2022-11-11
510,71.0,2022-11-01
510,113.0,2022-11-02
510,103.0,2022-11-03
510,121.0,2022-11-04
510,90.0,2022-11-05
510,82.0,2022-11-06
510,113.0,2022-11-07
510,74.0,2022-11-08
510,73.0,2022-11-09
510,123.0,2022-11-10
510,30.0,2022-11-11
511,6.0,2022-11-01
511,2.0,2022-11-02
511,3.0,2022-11-03
511,9.0,2022-11-04
511,3.0,2022-11-05
511,9.0,2022-11-06
511,10.0,2022-11-07
511,6.0,2022-11-08
511,6.0,2022-11-09
511,14.0,2022-11-10
511,12.0,2022-11-11
512,21.0,2022-11-01
512,31.0,2022-11-02
512,38.0,2022-11-03
512,32.0,2022-11-04
512,12.0,2022-11-05
512,46.0,2022-11-06
512,46.0,2022-11-07
512,45.0,2022-11-08
512,30.0,2022-11-09
512,51.0,2022-11-10
512,8.0,2022-11-11
513,38.0,2022-11-01
513,44.0,2022-11-02
513,64.0,2022-11-03
513,50.0,2022-11-04
513,50.0,2022-11-05
513,38.0,2022-11-06
513,22.0,2022-11-07
513,64.0,2022-11-08
513,33.0,2022-11-09
513,99.0,2022-11-10
513,17.0,2022-11-11
514,63.0,2022-11-01
514,189.0,2022-11-02
514,212.0,2022-11-03
514,167.0,2022-11-04
514,165.0,2022-11-05
514,151.0,2022-11-06
514,133.0,2022-11-07
514,215.0,2022-11-08
514,154.0,2022-11-09
514,180.0,2022-11-10
514,93.0,2022-11-11
515,1.0,2022-11-01
515,1.0,2022-11-02
515,8.0,2022-11-03
515,2.0,2022-11-04
515,2.0,2022-11-05
515,3.0,2022-11-06
515,0.0,2022-11-07
515,0.0,2022-11-08
515,5.0,2022-11-09
515,3.0,2022-11-10
515,4.0,2022-11-11
516,2.0,2022-11-01
516,17.0,2022-11-02
516,1.0,2022-11-03
516,2.0,2022-11-04
516,1.0,2022-11-05
516,0.0,2022-11-06
516,2.0,2022-11-07
516,3.0,2022-11-08
516,4.0,2022-11-09
516,1.0,2022-11-10
516,6.0,2022-11-11
517,80.0,2022-11-01
517,110.0,2022-11-02
517,85.0,2022-11-03
517,143.0,2022-11-04
517,99.0,2022-11-05
517,134.0,2022-11-06
517,148.0,2022-11-07
517,145.0,2022-11-08
517,135.0,2022-11-09
517,186.0,2022-11-10
517,71.0,2022-11-11
518,183.0,2022-11-01
518,318.0,2022-11-02
518,399.0,2022-11-03
518,372.0,2022-11-04
518,357.0,2022-11-05
518,341.0,2022-11-06
518,374.0,2022-11-07
518,432.0,2022-11-08
518,264.0,2022-11-09
518,449.0,2022-11-10
518,191.0,2022-11-11
519,15.0,2022-11-01
519,25.0,2022-11-02
519,25.0,2022-11-03
519,16.0,2022-11-04
519,20.0,2022-11-05
519,30.0,2022-11-06
519,30.0,2022-11-07
519,10.0,2022-11-08
519,28.0,2022-11-09
519,14.0,2022-11-10
519,26.0,2022-11-11
520,15.0,2022-11-01
520,37.0,2022-11-02
520,72.0,2022-11-03
520,39.0,2022-11-04
520,46.0,2022-11-05
520,47.0,2022-11-06
520,38.0,2022-11-07
520,26.0,2022-11-08
520,39.0,2022-11-09
520,43.0,2022-11-10
520,17.0,2022-11-11
521,17.0,2022-11-01
521,36.0,2022-11-02
521,36.0,2022-11-03
521,28.0,2022-11-04
521,35.0,2022-11-05
521,42.0,2022-11-06
521,20.0,2022-11-07
521,56.0,2022-11-08
521,16.0,2022-11-09
521,29.0,2022-11-10
521,11.0,2022-11-11
522,52.0,2022-11-01
522,35.0,2022-11-02
522,31.0,2022-11-03
522,21.0,2022-11-04
522,36.0,2022-11-05
522,22.0,2022-11-06
522,41.0,2022-11-07
522,37.0,2022-11-08
522,41.0,2022-11-09
522,54.0,2022-11-10
522,33.0,2022-11-11
523,0.0,2022-11-01
523,0.0,2022-11-02
523,2.0,2022-11-03
523,0.0,2022-11-04
523,2.0,2022-11-05
523,1.0,2022-11-06
523,1.0,2022-11-07
523,0.0,2022-11-08
523,2.0,2022-11-09
523,1.0,2022-11-10
523,1.0,2022-11-11
524,666.0,2022-11-01
524,810.0,2022-11-02
524,960.0,2022-11-03
524,848.0,2022-11-04
524,1073.0,2022-11-05
524,953.0,2022-11-06
524,1037.0,2022-11-07
524,927.0,2022-11-08
524,989.0,2022-11-09
524,1451.0,2022-11-10
524,614.0,2022-11-11
525,1.0,2022-11-01
525,9.0,2022-11-02
525,0.0,2022-11-03
525,5.0,2022-11-04
525,2.0,2022-11-05
525,15.0,2022-11-06
525,12.0,2022-11-07
525,4.0,2022-11-08
525,20.0,2022-11-09
525,0.0,2022-11-10
525,4.0,2022-11-11
526,8.0,2022-11-01
526,21.0,2022-11-02
526,32.0,2022-11-03
526,32.0,2022-11-04
526,12.0,2022-11-05
526,28.0,2022-11-06
526,12.0,2022-11-07
526,17.0,2022-11-08
526,22.0,2022-11-09
526,32.0,2022-11-10
526,8.0,2022-11-11
527,2.0,2022-11-01
527,3.0,2022-11-02
527,11.0,2022-11-03
527,9.0,2022-11-04
527,8.0,2022-11-05
527,21.0,2022-11-06
527,12.0,2022-11-07
527,2.0,2022-11-08
527,12.0,2022-11-09
527,5.0,2022-11-10
527,1.0,2022-11-11
528,1.0,2022-11-01
528,9.0,2022-11-02
528,0.0,2022-11-03
528,17.0,2022-11-04
528,2.0,2022-11-05
528,3.0,2022-11-06
528,19.0,2022-11-07
528,8.0,2022-11-08
528,6.0,2022-11-09
528,12.0,2022-11-10
528,6.0,2022-11-11
529,77.0,2022-11-01
529,113.0,2022-11-02
529,120.0,2022-11-03
529,105.0,2022-11-04
529,92.0,2022-11-05
529,65.0,2022-11-06
529,102.0,2022-11-07
529,107.0,2022-11-08
529,100.0,2022-11-09
529,97.0,2022-11-10
529,26.0,2022-11-11
530,4.0,2022-11-01
530,6.0,2022-11-02
530,7.0,2022-11-03
530,8.0,2022-11-04
530,2.0,2022-11-05
530,0.0,2022-11-06
530,3.0,2022-11-07
530,8.0,2022-11-08
530,15.0,2022-11-09
530,9.0,2022-11-10
530,11.0,2022-11-11
531,119.0,2022-11-01
531,244.0,2022-11-02
531,227.0,2022-11-03
531,216.0,2022-11-04
531,190.0,2022-11-05
531,168.0,2022-11-06
531,167.0,2022-11-07
531,142.0,2022-11-08
531,148.0,2022-11-09
531,291.0,2022-11-10
531,125.0,2022-11-11
532,26.0,2022-11-01
532,61.0,2022-11-02
532,54.0,2022-11-03
532,41.0,2022-11-04
532,53.0,2022-11-05
532,35.0,2022-11-06
532,21.0,2022-11-07
532,36.0,2022-11-08
532,27.0,2022-11-09
532,35.0,2022-11-10
532,15.0,2022-11-11
533,101.0,2022-11-01
533,145.0,2022-11-02
533,103.0,2022-11-03
533,127.0,2022-11-04
533,100.0,2022-11-05
533,150.0,2022-11-06
533,123.0,2022-11-07
533,83.0,2022-11-08
533,94.0,2022-11-09
533,138.0,2022-11-10
533,53.0,2022-11-11
534,9.0,2022-11-01
534,11.0,2022-11-02
534,6.0,2022-11-03
534,8.0,2022-11-04
534,43.0,2022-11-05
534,18.0,2022-11-06
534,17.0,2022-11-07
534,19.0,2022-11-08
534,13.0,2022-11-09
534,21.0,2022-11-10
534,4.0,2022-11-11
535,17.0,2022-11-01
535,25.0,2022-11-02
535,9.0,2022-11-03
535,6.0,2022-11-04
535,4.0,2022-11-05
535,3.0,2022-11-06
535,6.0,2022-11-07
535,7.0,2022-11-08
535,1.0,2022-11-09
535,24.0,2022-11-10
535,11.0,2022-11-11
536,13.0,2022-11-01
536,11.0,2022-11-02
536,10.0,2022-11-03
536,13.0,2022-11-04
536,12.0,2022-11-05
536,10.0,2022-11-06
536,10.0,2022-11-07
536,6.0,2022-11-08
536,20.0,2022-11-09
536,10.0,2022-11-10
536,1.0,2022-11-11
537,0.0,2022-11-01
537,2.0,2022-11-02
537,0.0,2022-11-03
537,4.0,2022-11-04
537,1.0,2022-11-05
537,8.0,2022-11-06
537,5.0,2022-11-07
537,3.0,2022-11-08
537,3.0,2022-11-09
537,1.0,2022-11-10
537,3.0,2022-11-11
538,0.0,2022-11-01
538,0.0,2022-11-02
538,0.0,2022-11-03
538,0.0,2022-11-04
538,0.0,2022-11-05
538,0.0,2022-11-06
538,0.0,2022-11-07
538,0.0,2022-11-08
538,0.0,2022-11-09
538,0.0,2022-11-10
538,0.0,2022-11-11
539,16.0,2022-11-01
539,37.0,2022-11-02
539,56.0,2022-11-03
539,50.0,2022-11-04
539,28.0,2022-11-05
539,27.0,2022-11-06
539,40.0,2022-11-07
539,12.0,2022-11-08
539,13.0,2022-11-09
539,33.0,2022-11-10
539,6.0,2022-11-11
540,7.0,2022-11-01
540,17.0,2022-11-02
540,49.0,2022-11-03
540,24.0,2022-11-04
540,28.0,2022-11-05
540,15.0,2022-11-06
540,21.0,2022-11-07
540,8.0,2022-11-08
540,4.0,2022-11-09
540,4.0,2022-11-10
540,11.0,2022-11-11
541,84.0,2022-11-01
541,130.0,2022-11-02
541,130.0,2022-11-03
541,158.0,2022-11-04
541,84.0,2022-11-05
541,168.0,2022-11-06
541,118.0,2022-11-07
541,88.0,2022-11-08
541,92.0,2022-11-09
541,137.0,2022-11-10
541,42.0,2022-11-11
542,28.0,2022-11-01
542,47.0,2022-11-02
